Paper	Area	Lat domain	LAT	LONG	Water depth	Stations/Facies	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	Total	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	20.0	BB10	14.7	53	4.2	2.1	4.6	1.3	0	0	0	4.2	84.1	17.4791914387634	63.0202140309156	4.99405469678954	2.49702734839477	5.46967895362663	1.54577883472057	0	0	0	4.99405469678954	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	16.0	BB11	11.4	31.8	25.8	2.5	23.3	2	0	0	0	2.5	99.3	11.4803625377644	32.02416918429	25.9818731117825	2.51762336354481	23.4642497482377	2.01409869083585	0	0	0	2.51762336354481	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	2.0	BB13	11.6	40.7	16.5	0.6	24.2	2.2	0	0	1.1	2.2	99.1	11.7053481331988	41.0696266397578	16.6498486377397	0.605449041372351	24.4197780020182	2.21997981836529	0	0	1.10998990918264	2.21997981836529	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	9.0	BB17	18.9	32.3	30.8	0	14.9	0.5	0	0	0	2	99.4	19.0140845070422	32.4949698189135	30.9859154929577	0	14.989939637827	0.503018108651911	0	0	0	2.01207243460765	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	29.0	BB18	14.8	48.3	20.2	3.4	7.9	1	0	0	0.5	2.5	98.6	15.0101419878296	48.9858012170385	20.4868154158215	3.44827586206897	8.01217038539554	1.01419878296146	0	0	0.50709939148073	2.53549695740365	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	30.0	BB31	11.3	50.7	25.9	1.1	10.2	0	0	0	0	1	100.2	11.2774451097804	50.5988023952096	25.8483033932136	1.09780439121757	10.1796407185629	0	0	0	0	0.998003992015968	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	34.0	BB5	4.8	0.4	0.1	1.8	1.7	0.3	0	0	0.5	0.1	9.7	49.4845360824742	4.12371134020619	1.03092783505155	18.5567010309278	17.5257731958763	3.09278350515464	0	0	5.15463917525773	1.03092783505155	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	20.0	BB6	2.9	0.6	0.1	1	0.4	0	0	0	0	1.4	6.4	45.3125	9.375	1.5625	15.625	6.25	0	0	0	0	21.875	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	35.0	BB7	2.8	0.2	0	1.4	0.5	0.1	0	0	0	0.9	5.9	47.4576271186441	3.38983050847458	0	23.728813559322	8.47457627118644	1.69491525423729	0	0	0	15.2542372881356	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	25.0	BB16	5.1	1.4	0.3	1.9	2.1	0.1	0	0	0	0.5	11.4	44.7368421052632	12.280701754386	2.63157894736842	16.6666666666667	18.4210526315789	0.87719298245614	0	0	0	4.3859649122807	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	11.0	BB21	0.8	0.1	0	0.5	0.2	0	0	0	0	0.2	1.8	44.4444444444444	5.55555555555556	0	27.7777777777778	11.1111111111111	0	0	0	0	11.1111111111111	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	5.0	BB22	1.7	0	0	0.3	0	0	0	0	0	0.2	2.2	77.2727272727273	0	0	13.6363636363636	0	0	0	0	0	9.09090909090909	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	0.5	BB23	1.2	0	0	0.6	0.2	0	0	0	0	0	2	60	0	0	30	10	0	0	0	0	0	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	0.0	BB30	1.2	0.1	0	0.6	0.3	0	0	0	0	0.6	2.8	42.8571428571429	3.57142857142857	0	21.4285714285714	10.7142857142857	0	0	0	0	21.4285714285714	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	10.0	BB3	3.2	3.7	0.8	1.8	1.6	0.2	0	0	0	21	32.3	9.90712074303406	11.4551083591331	2.47678018575851	5.57275541795666	4.95356037151703	0.619195046439629	0	0	0	65.015479876161	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	10.0	BB8	6.2	6.7	2	1.7	9	0.4	0	0	0	2.1	28.1	22.0640569395018	23.8434163701068	7.11743772241993	6.04982206405694	32.0284697508897	1.42348754448399	0	0	0	7.47330960854093	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	40.0	BB15	10.9	8.4	0.8	3.7	10.7	0.8	0	0	0	0.6	35.9	30.3621169916435	23.3983286908078	2.22841225626741	10.3064066852368	29.8050139275766	2.22841225626741	0	0	0	1.67130919220056	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	30.0	BB20	4.4	6	0.3	2	1.5	0.1	0	0	0	4.2	18.5	23.7837837837838	32.4324324324324	1.62162162162162	10.8108108108108	8.10810810810811	0.540540540540541	0	0	0	22.7027027027027	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	4.0	BB24	9.7	5.8	1.9	1.1	4.2	0.1	0	0	0	0.4	23.2	41.8103448275862	25	8.18965517241379	4.74137931034483	18.1034482758621	0.431034482758621	0	0	0	1.72413793103448	100
Sedimentary facies of Bora Bora, Darwin’s typebarrier reef (society Islands, South Pacific): the unexpected occurrence of non-skeletal grains Gischel 2011	Bora Bora 	Tropic	-16.500	-151.800	2.0	BB25	10.2	10.7	0.5	1.1	7.9	0.3	0	0	0	0.8	31.5	32.3809523809524	33.968253968254	1.58730158730159	3.49206349206349	25.0793650793651	0.952380952380952	0	0	0	2.53968253968254	100
Sedimentation on Rasdhoo and Ari Atolls, Maldives, Indian Ocean Gischler 2006	Maldive (Ari)	Tropic	3.800	72.800	7.0	A1	4.3	54.3	8.1	5.7	21.4	1.4	0	0	0	0	95.2	4.51680672268908	57.0378151260504	8.50840336134454	5.98739495798319	22.4789915966387	1.47058823529412	0	0	0	0	100
Sedimentation on Rasdhoo and Ari Atolls, Maldives, Indian Ocean Gischler 2006	Maldive (Ari)	Tropic	3.800	72.800	1.0	A2	13.5	34.9	12.9	2	34.9	1.5	0	0	0	0	99.7	13.5406218655968	35.0050150451354	12.938816449348	2.00601805416249	35.0050150451354	1.50451354062187	0	0	0	0	100
